id,sensor_id,recorded_at,seat_id,status
15807,2c:cf:67:ff:f5:f4,2026-06-24 18:06:34+05:30,Ground_Floor_Workstation_Seat_3,1
15808,2c:cf:67:ff:f5:f4,2026-06-24 18:06:34+05:30,Ground_Floor_Workstation_Seat_4,1
15809,2c:cf:67:ff:f5:f4,2026-06-24 18:06:53+05:30,Ground_Floor_Workstation_Seat_1,1
15810,2c:cf:67:ff:f5:f4,2026-06-24 18:06:53+05:30,Ground_Floor_Workstation_Seat_2,0
15811,2c:cf:67:ff:f5:f4,2026-06-24 18:06:53+05:30,Ground_Floor_Workstation_Seat_3,1
15812,2c:cf:67:ff:f5:f4,2026-06-24 18:06:53+05:30,Ground_Floor_Workstation_Seat_4,1
15813,2c:cf:67:ff:f5:f4,2026-06-24 18:07:36+05:30,Ground_Floor_Workstation_Seat_1,1
15814,2c:cf:67:ff:f5:f4,2026-06-24 18:07:36+05:30,Ground_Floor_Workstation_Seat_2,0
15815,2c:cf:67:ff:f5:f4,2026-06-24 18:07:36+05:30,Ground_Floor_Workstation_Seat_3,1
15816,2c:cf:67:ff:f5:f4,2026-06-24 18:07:36+05:30,Ground_Floor_Workstation_Seat_4,1
15817,2c:cf:67:ff:f5:f4,2026-06-24 18:07:54+05:30,Ground_Floor_Workstation_Seat_1,1
15818,2c:cf:67:ff:f5:f4,2026-06-24 18:07:54+05:30,Ground_Floor_Workstation_Seat_2,0
15819,2c:cf:67:ff:f5:f4,2026-06-24 18:07:54+05:30,Ground_Floor_Workstation_Seat_3,1
15820,2c:cf:67:ff:f5:f4,2026-06-24 18:07:54+05:30,Ground_Floor_Workstation_Seat_4,0
15821,2c:cf:67:ff:f5:f4,2026-06-24 18:08:32+05:30,Ground_Floor_Workstation_Seat_1,1
15822,2c:cf:67:ff:f5:f4,2026-06-24 18:08:32+05:30,Ground_Floor_Workstation_Seat_2,0
15823,2c:cf:67:ff:f5:f4,2026-06-24 18:08:32+05:30,Ground_Floor_Workstation_Seat_3,1
15824,2c:cf:67:ff:f5:f4,2026-06-24 18:08:32+05:30,Ground_Floor_Workstation_Seat_4,0
15825,2c:cf:67:ff:f5:f4,2026-06-24 18:08:59+05:30,Ground_Floor_Workstation_Seat_1,0
15826,2c:cf:67:ff:f5:f4,2026-06-24 18:08:59+05:30,Ground_Floor_Workstation_Seat_2,0
15827,2c:cf:67:ff:f5:f4,2026-06-24 18:08:59+05:30,Ground_Floor_Workstation_Seat_3,1
15828,2c:cf:67:ff:f5:f4,2026-06-24 18:08:59+05:30,Ground_Floor_Workstation_Seat_4,1
15829,2c:cf:67:ff:f5:f4,2026-06-24 18:09:28+05:30,Ground_Floor_Workstation_Seat_1,1
15830,2c:cf:67:ff:f5:f4,2026-06-24 18:09:28+05:30,Ground_Floor_Workstation_Seat_2,0
15831,2c:cf:67:ff:f5:f4,2026-06-24 18:09:28+05:30,Ground_Floor_Workstation_Seat_3,1
15832,2c:cf:67:ff:f5:f4,2026-06-24 18:09:28+05:30,Ground_Floor_Workstation_Seat_4,1
15833,2c:cf:67:ff:f5:f4,2026-06-24 18:10:04+05:30,Ground_Floor_Workstation_Seat_1,0
15834,2c:cf:67:ff:f5:f4,2026-06-24 18:10:04+05:30,Ground_Floor_Workstation_Seat_2,0
15835,2c:cf:67:ff:f5:f4,2026-06-24 18:10:04+05:30,Ground_Floor_Workstation_Seat_3,1
15836,2c:cf:67:ff:f5:f4,2026-06-24 18:10:04+05:30,Ground_Floor_Workstation_Seat_4,1
15837,2c:cf:67:ff:f5:f4,2026-06-24 18:10:29+05:30,Ground_Floor_Workstation_Seat_1,1
15838,2c:cf:67:ff:f5:f4,2026-06-24 18:10:29+05:30,Ground_Floor_Workstation_Seat_2,0
15839,2c:cf:67:ff:f5:f4,2026-06-24 18:10:29+05:30,Ground_Floor_Workstation_Seat_3,1
15840,2c:cf:67:ff:f5:f4,2026-06-24 18:10:29+05:30,Ground_Floor_Workstation_Seat_4,1
15841,2c:cf:67:ff:f5:f4,2026-06-24 18:11:05+05:30,Ground_Floor_Workstation_Seat_1,1
15842,2c:cf:67:ff:f5:f4,2026-06-24 18:11:05+05:30,Ground_Floor_Workstation_Seat_2,0
15843,2c:cf:67:ff:f5:f4,2026-06-24 18:11:05+05:30,Ground_Floor_Workstation_Seat_3,1
15844,2c:cf:67:ff:f5:f4,2026-06-24 18:11:05+05:30,Ground_Floor_Workstation_Seat_4,1
15845,2c:cf:67:ff:f5:f4,2026-06-24 18:11:29+05:30,Ground_Floor_Workstation_Seat_1,1
15846,2c:cf:67:ff:f5:f4,2026-06-24 18:11:29+05:30,Ground_Floor_Workstation_Seat_2,0
15847,2c:cf:67:ff:f5:f4,2026-06-24 18:11:29+05:30,Ground_Floor_Workstation_Seat_3,1
15848,2c:cf:67:ff:f5:f4,2026-06-24 18:11:29+05:30,Ground_Floor_Workstation_Seat_4,1
15849,2c:cf:67:ff:f5:f4,2026-06-24 18:12:06+05:30,Ground_Floor_Workstation_Seat_1,1
15850,2c:cf:67:ff:f5:f4,2026-06-24 18:12:06+05:30,Ground_Floor_Workstation_Seat_2,0
15851,2c:cf:67:ff:f5:f4,2026-06-24 18:12:06+05:30,Ground_Floor_Workstation_Seat_3,1
15852,2c:cf:67:ff:f5:f4,2026-06-24 18:12:06+05:30,Ground_Floor_Workstation_Seat_4,1
16600,2c:cf:67:ff:f5:f4,2026-06-25 15:38:40+05:30,Ground_Floor_Workstation_Seat_4,1
16601,2c:cf:67:ff:f5:f4,2026-06-25 15:39:16+05:30,Ground_Floor_Workstation_Seat_1,0
16602,2c:cf:67:ff:f5:f4,2026-06-25 15:39:16+05:30,Ground_Floor_Workstation_Seat_2,0
16603,2c:cf:67:ff:f5:f4,2026-06-25 15:39:16+05:30,Ground_Floor_Workstation_Seat_3,1
15857,2c:cf:67:ff:f5:f4,2026-06-24 18:12:59+05:30,Ground_Floor_Workstation_Seat_1,1
15858,2c:cf:67:ff:f5:f4,2026-06-24 18:12:59+05:30,Ground_Floor_Workstation_Seat_2,0
15859,2c:cf:67:ff:f5:f4,2026-06-24 18:12:59+05:30,Ground_Floor_Workstation_Seat_3,1
15860,2c:cf:67:ff:f5:f4,2026-06-24 18:12:59+05:30,Ground_Floor_Workstation_Seat_4,1
15861,2c:cf:67:ff:f5:f4,2026-06-24 18:13:17+05:30,Ground_Floor_Workstation_Seat_1,1
15862,2c:cf:67:ff:f5:f4,2026-06-24 18:13:17+05:30,Ground_Floor_Workstation_Seat_2,0
15863,2c:cf:67:ff:f5:f4,2026-06-24 18:13:17+05:30,Ground_Floor_Workstation_Seat_3,1
15864,2c:cf:67:ff:f5:f4,2026-06-24 18:13:17+05:30,Ground_Floor_Workstation_Seat_4,1
15865,2c:cf:67:ff:f5:f4,2026-06-24 18:14:05+05:30,Ground_Floor_Workstation_Seat_1,1
15866,2c:cf:67:ff:f5:f4,2026-06-24 18:14:05+05:30,Ground_Floor_Workstation_Seat_2,0
15867,2c:cf:67:ff:f5:f4,2026-06-24 18:14:05+05:30,Ground_Floor_Workstation_Seat_3,1
15868,2c:cf:67:ff:f5:f4,2026-06-24 18:14:05+05:30,Ground_Floor_Workstation_Seat_4,1
15869,2c:cf:67:ff:f5:f4,2026-06-24 18:14:23+05:30,Ground_Floor_Workstation_Seat_1,1
15870,2c:cf:67:ff:f5:f4,2026-06-24 18:14:23+05:30,Ground_Floor_Workstation_Seat_2,0
15871,2c:cf:67:ff:f5:f4,2026-06-24 18:14:23+05:30,Ground_Floor_Workstation_Seat_3,1
15872,2c:cf:67:ff:f5:f4,2026-06-24 18:14:23+05:30,Ground_Floor_Workstation_Seat_4,1
15873,2c:cf:67:ff:f5:f4,2026-06-24 18:14:49+05:30,Ground_Floor_Workstation_Seat_1,1
15874,2c:cf:67:ff:f5:f4,2026-06-24 18:14:49+05:30,Ground_Floor_Workstation_Seat_2,0
15875,2c:cf:67:ff:f5:f4,2026-06-24 18:14:49+05:30,Ground_Floor_Workstation_Seat_3,1
15876,2c:cf:67:ff:f5:f4,2026-06-24 18:14:49+05:30,Ground_Floor_Workstation_Seat_4,1
15877,2c:cf:67:ff:f5:f4,2026-06-24 18:15:26+05:30,Ground_Floor_Workstation_Seat_1,1
15878,2c:cf:67:ff:f5:f4,2026-06-24 18:15:26+05:30,Ground_Floor_Workstation_Seat_2,0
15879,2c:cf:67:ff:f5:f4,2026-06-24 18:15:26+05:30,Ground_Floor_Workstation_Seat_3,1
15880,2c:cf:67:ff:f5:f4,2026-06-24 18:15:26+05:30,Ground_Floor_Workstation_Seat_4,1
15881,2c:cf:67:ff:f5:f4,2026-06-24 18:15:50+05:30,Ground_Floor_Workstation_Seat_1,1
15882,2c:cf:67:ff:f5:f4,2026-06-24 18:15:50+05:30,Ground_Floor_Workstation_Seat_2,0
15883,2c:cf:67:ff:f5:f4,2026-06-24 18:15:50+05:30,Ground_Floor_Workstation_Seat_3,1
15884,2c:cf:67:ff:f5:f4,2026-06-24 18:15:50+05:30,Ground_Floor_Workstation_Seat_4,0
15885,2c:cf:67:ff:f5:f4,2026-06-24 18:16:26+05:30,Ground_Floor_Workstation_Seat_1,1
15886,2c:cf:67:ff:f5:f4,2026-06-24 18:16:26+05:30,Ground_Floor_Workstation_Seat_2,0
15887,2c:cf:67:ff:f5:f4,2026-06-24 18:16:26+05:30,Ground_Floor_Workstation_Seat_3,1
15888,2c:cf:67:ff:f5:f4,2026-06-24 18:16:26+05:30,Ground_Floor_Workstation_Seat_4,1
15889,2c:cf:67:ff:f5:f4,2026-06-24 18:16:52+05:30,Ground_Floor_Workstation_Seat_1,1
15890,2c:cf:67:ff:f5:f4,2026-06-24 18:16:52+05:30,Ground_Floor_Workstation_Seat_2,0
15891,2c:cf:67:ff:f5:f4,2026-06-24 18:16:52+05:30,Ground_Floor_Workstation_Seat_3,1
15892,2c:cf:67:ff:f5:f4,2026-06-24 18:16:52+05:30,Ground_Floor_Workstation_Seat_4,1
15893,2c:cf:67:ff:f5:f4,2026-06-24 18:17:28+05:30,Ground_Floor_Workstation_Seat_1,1
15894,2c:cf:67:ff:f5:f4,2026-06-24 18:17:28+05:30,Ground_Floor_Workstation_Seat_2,0
15895,2c:cf:67:ff:f5:f4,2026-06-24 18:17:28+05:30,Ground_Floor_Workstation_Seat_3,1
15896,2c:cf:67:ff:f5:f4,2026-06-24 18:17:28+05:30,Ground_Floor_Workstation_Seat_4,1
15897,2c:cf:67:ff:f5:f4,2026-06-24 18:18:07+05:30,Ground_Floor_Workstation_Seat_1,1
15898,2c:cf:67:ff:f5:f4,2026-06-24 18:18:07+05:30,Ground_Floor_Workstation_Seat_2,0
15899,2c:cf:67:ff:f5:f4,2026-06-24 18:18:07+05:30,Ground_Floor_Workstation_Seat_3,1
15900,2c:cf:67:ff:f5:f4,2026-06-24 18:18:07+05:30,Ground_Floor_Workstation_Seat_4,1
15901,2c:cf:67:ff:f5:f4,2026-06-24 18:18:25+05:30,Ground_Floor_Workstation_Seat_1,1
15902,2c:cf:67:ff:f5:f4,2026-06-24 18:18:25+05:30,Ground_Floor_Workstation_Seat_2,0
15903,2c:cf:67:ff:f5:f4,2026-06-24 18:18:25+05:30,Ground_Floor_Workstation_Seat_3,1
15904,2c:cf:67:ff:f5:f4,2026-06-24 18:18:25+05:30,Ground_Floor_Workstation_Seat_4,1
15905,2c:cf:67:ff:f5:f4,2026-06-24 18:19:04+05:30,Ground_Floor_Workstation_Seat_1,1
15906,2c:cf:67:ff:f5:f4,2026-06-24 18:19:04+05:30,Ground_Floor_Workstation_Seat_2,0
15907,2c:cf:67:ff:f5:f4,2026-06-24 18:19:04+05:30,Ground_Floor_Workstation_Seat_3,1
15908,2c:cf:67:ff:f5:f4,2026-06-24 18:19:04+05:30,Ground_Floor_Workstation_Seat_4,1
15909,2c:cf:67:ff:f5:f4,2026-06-24 18:19:22+05:30,Ground_Floor_Workstation_Seat_1,1
15910,2c:cf:67:ff:f5:f4,2026-06-24 18:19:22+05:30,Ground_Floor_Workstation_Seat_2,0
15911,2c:cf:67:ff:f5:f4,2026-06-24 18:19:22+05:30,Ground_Floor_Workstation_Seat_3,1
15912,2c:cf:67:ff:f5:f4,2026-06-24 18:19:22+05:30,Ground_Floor_Workstation_Seat_4,1
15913,2c:cf:67:ff:f5:f4,2026-06-24 18:20:07+05:30,Ground_Floor_Workstation_Seat_1,0
15914,2c:cf:67:ff:f5:f4,2026-06-24 18:20:07+05:30,Ground_Floor_Workstation_Seat_2,0
15915,2c:cf:67:ff:f5:f4,2026-06-24 18:20:07+05:30,Ground_Floor_Workstation_Seat_3,1
15916,2c:cf:67:ff:f5:f4,2026-06-24 18:20:07+05:30,Ground_Floor_Workstation_Seat_4,0
15917,2c:cf:67:ff:f5:f4,2026-06-24 18:20:25+05:30,Ground_Floor_Workstation_Seat_1,1
15918,2c:cf:67:ff:f5:f4,2026-06-24 18:20:25+05:30,Ground_Floor_Workstation_Seat_2,0
15919,2c:cf:67:ff:f5:f4,2026-06-24 18:20:25+05:30,Ground_Floor_Workstation_Seat_3,1
15920,2c:cf:67:ff:f5:f4,2026-06-24 18:20:25+05:30,Ground_Floor_Workstation_Seat_4,1
15921,2c:cf:67:ff:f5:f4,2026-06-24 18:21:06+05:30,Ground_Floor_Workstation_Seat_1,0
15922,2c:cf:67:ff:f5:f4,2026-06-24 18:21:06+05:30,Ground_Floor_Workstation_Seat_2,0
15923,2c:cf:67:ff:f5:f4,2026-06-24 18:21:06+05:30,Ground_Floor_Workstation_Seat_3,1
15924,2c:cf:67:ff:f5:f4,2026-06-24 18:21:06+05:30,Ground_Floor_Workstation_Seat_4,1
15925,2c:cf:67:ff:f5:f4,2026-06-24 18:21:24+05:30,Ground_Floor_Workstation_Seat_1,0
15926,2c:cf:67:ff:f5:f4,2026-06-24 18:21:24+05:30,Ground_Floor_Workstation_Seat_2,0
15927,2c:cf:67:ff:f5:f4,2026-06-24 18:21:24+05:30,Ground_Floor_Workstation_Seat_3,1
15928,2c:cf:67:ff:f5:f4,2026-06-24 18:21:24+05:30,Ground_Floor_Workstation_Seat_4,1
15929,2c:cf:67:ff:f5:f4,2026-06-24 18:22:01+05:30,Ground_Floor_Workstation_Seat_1,0
15930,2c:cf:67:ff:f5:f4,2026-06-24 18:22:01+05:30,Ground_Floor_Workstation_Seat_2,0
15931,2c:cf:67:ff:f5:f4,2026-06-24 18:22:01+05:30,Ground_Floor_Workstation_Seat_3,1
15932,2c:cf:67:ff:f5:f4,2026-06-24 18:22:01+05:30,Ground_Floor_Workstation_Seat_4,1
15933,2c:cf:67:ff:f5:f4,2026-06-24 18:22:37+05:30,Ground_Floor_Workstation_Seat_1,0
15934,2c:cf:67:ff:f5:f4,2026-06-24 18:22:37+05:30,Ground_Floor_Workstation_Seat_2,0
15935,2c:cf:67:ff:f5:f4,2026-06-24 18:22:37+05:30,Ground_Floor_Workstation_Seat_3,1
15936,2c:cf:67:ff:f5:f4,2026-06-24 18:22:37+05:30,Ground_Floor_Workstation_Seat_4,1
15937,2c:cf:67:ff:f5:f4,2026-06-24 18:23:07+05:30,Ground_Floor_Workstation_Seat_1,0
15938,2c:cf:67:ff:f5:f4,2026-06-24 18:23:07+05:30,Ground_Floor_Workstation_Seat_2,0
15939,2c:cf:67:ff:f5:f4,2026-06-24 18:23:07+05:30,Ground_Floor_Workstation_Seat_3,1
15940,2c:cf:67:ff:f5:f4,2026-06-24 18:23:07+05:30,Ground_Floor_Workstation_Seat_4,1
15941,2c:cf:67:ff:f5:f4,2026-06-24 18:23:26+05:30,Ground_Floor_Workstation_Seat_1,0
15942,2c:cf:67:ff:f5:f4,2026-06-24 18:23:26+05:30,Ground_Floor_Workstation_Seat_2,0
15943,2c:cf:67:ff:f5:f4,2026-06-24 18:23:26+05:30,Ground_Floor_Workstation_Seat_3,1
15944,2c:cf:67:ff:f5:f4,2026-06-24 18:23:26+05:30,Ground_Floor_Workstation_Seat_4,0
15945,2c:cf:67:ff:f5:f4,2026-06-24 18:24:07+05:30,Ground_Floor_Workstation_Seat_1,0
15946,2c:cf:67:ff:f5:f4,2026-06-24 18:24:07+05:30,Ground_Floor_Workstation_Seat_2,0
15947,2c:cf:67:ff:f5:f4,2026-06-24 18:24:07+05:30,Ground_Floor_Workstation_Seat_3,1
15948,2c:cf:67:ff:f5:f4,2026-06-24 18:24:07+05:30,Ground_Floor_Workstation_Seat_4,1
15949,2c:cf:67:ff:f5:f4,2026-06-24 18:24:25+05:30,Ground_Floor_Workstation_Seat_1,0
15950,2c:cf:67:ff:f5:f4,2026-06-24 18:24:25+05:30,Ground_Floor_Workstation_Seat_2,0
15951,2c:cf:67:ff:f5:f4,2026-06-24 18:24:25+05:30,Ground_Floor_Workstation_Seat_3,1
15952,2c:cf:67:ff:f5:f4,2026-06-24 18:24:25+05:30,Ground_Floor_Workstation_Seat_4,1
15953,2c:cf:67:ff:f5:f4,2026-06-25 14:18:12+05:30,Ground_Floor_Workstation_Seat_1,1
15954,2c:cf:67:ff:f5:f4,2026-06-25 14:18:12+05:30,Ground_Floor_Workstation_Seat_2,0
15955,2c:cf:67:ff:f5:f4,2026-06-25 14:18:12+05:30,Ground_Floor_Workstation_Seat_3,1
15956,2c:cf:67:ff:f5:f4,2026-06-25 14:18:12+05:30,Ground_Floor_Workstation_Seat_4,0
15957,2c:cf:67:ff:f5:f4,2026-06-25 14:18:31+05:30,Ground_Floor_Workstation_Seat_1,1
15958,2c:cf:67:ff:f5:f4,2026-06-25 14:18:31+05:30,Ground_Floor_Workstation_Seat_2,0
15959,2c:cf:67:ff:f5:f4,2026-06-25 14:18:31+05:30,Ground_Floor_Workstation_Seat_3,1
15960,2c:cf:67:ff:f5:f4,2026-06-25 14:18:31+05:30,Ground_Floor_Workstation_Seat_4,0
16604,2c:cf:67:ff:f5:f4,2026-06-25 15:39:16+05:30,Ground_Floor_Workstation_Seat_4,1
16605,2c:cf:67:ff:f5:f4,2026-06-25 15:39:47+05:30,Ground_Floor_Workstation_Seat_1,0
16606,2c:cf:67:ff:f5:f4,2026-06-25 15:39:47+05:30,Ground_Floor_Workstation_Seat_2,0
16607,2c:cf:67:ff:f5:f4,2026-06-25 15:39:47+05:30,Ground_Floor_Workstation_Seat_3,1
16608,2c:cf:67:ff:f5:f4,2026-06-25 15:39:47+05:30,Ground_Floor_Workstation_Seat_4,1
16609,2c:cf:67:ff:f5:f4,2026-06-25 15:40:05+05:30,Ground_Floor_Workstation_Seat_1,0
16610,2c:cf:67:ff:f5:f4,2026-06-25 15:40:05+05:30,Ground_Floor_Workstation_Seat_2,0
16611,2c:cf:67:ff:f5:f4,2026-06-25 15:40:05+05:30,Ground_Floor_Workstation_Seat_3,1
16612,2c:cf:67:ff:f5:f4,2026-06-25 15:40:05+05:30,Ground_Floor_Workstation_Seat_4,1
16613,2c:cf:67:ff:f5:f4,2026-06-25 15:40:46+05:30,Ground_Floor_Workstation_Seat_1,0
16614,2c:cf:67:ff:f5:f4,2026-06-25 15:40:46+05:30,Ground_Floor_Workstation_Seat_2,0
16615,2c:cf:67:ff:f5:f4,2026-06-25 15:40:46+05:30,Ground_Floor_Workstation_Seat_3,1
16616,2c:cf:67:ff:f5:f4,2026-06-25 15:40:46+05:30,Ground_Floor_Workstation_Seat_4,1
16617,2c:cf:67:ff:f5:f4,2026-06-25 15:41:05+05:30,Ground_Floor_Workstation_Seat_1,0
16618,2c:cf:67:ff:f5:f4,2026-06-25 15:41:05+05:30,Ground_Floor_Workstation_Seat_2,0
16619,2c:cf:67:ff:f5:f4,2026-06-25 15:41:05+05:30,Ground_Floor_Workstation_Seat_3,1
16620,2c:cf:67:ff:f5:f4,2026-06-25 15:41:05+05:30,Ground_Floor_Workstation_Seat_4,1
16621,2c:cf:67:ff:f5:f4,2026-06-25 15:41:45+05:30,Ground_Floor_Workstation_Seat_1,0
16622,2c:cf:67:ff:f5:f4,2026-06-25 15:41:45+05:30,Ground_Floor_Workstation_Seat_2,0
16623,2c:cf:67:ff:f5:f4,2026-06-25 15:41:45+05:30,Ground_Floor_Workstation_Seat_3,1
16624,2c:cf:67:ff:f5:f4,2026-06-25 15:41:45+05:30,Ground_Floor_Workstation_Seat_4,0
16625,2c:cf:67:ff:f5:f4,2026-06-25 15:42:03+05:30,Ground_Floor_Workstation_Seat_1,0
16626,2c:cf:67:ff:f5:f4,2026-06-25 15:42:03+05:30,Ground_Floor_Workstation_Seat_2,0
16627,2c:cf:67:ff:f5:f4,2026-06-25 15:42:03+05:30,Ground_Floor_Workstation_Seat_3,1
16628,2c:cf:67:ff:f5:f4,2026-06-25 15:42:03+05:30,Ground_Floor_Workstation_Seat_4,1
16629,2c:cf:67:ff:f5:f4,2026-06-25 15:42:44+05:30,Ground_Floor_Workstation_Seat_1,0
16630,2c:cf:67:ff:f5:f4,2026-06-25 15:42:44+05:30,Ground_Floor_Workstation_Seat_2,0
16631,2c:cf:67:ff:f5:f4,2026-06-25 15:42:44+05:30,Ground_Floor_Workstation_Seat_3,1
16632,2c:cf:67:ff:f5:f4,2026-06-25 15:42:44+05:30,Ground_Floor_Workstation_Seat_4,1
16633,2c:cf:67:ff:f5:f4,2026-06-25 15:43:02+05:30,Ground_Floor_Workstation_Seat_1,0
16634,2c:cf:67:ff:f5:f4,2026-06-25 15:43:02+05:30,Ground_Floor_Workstation_Seat_2,0
16635,2c:cf:67:ff:f5:f4,2026-06-25 15:43:02+05:30,Ground_Floor_Workstation_Seat_3,1
16636,2c:cf:67:ff:f5:f4,2026-06-25 15:43:02+05:30,Ground_Floor_Workstation_Seat_4,1
16637,2c:cf:67:ff:f5:f4,2026-06-25 15:43:43+05:30,Ground_Floor_Workstation_Seat_1,0
16799,2c:cf:67:ff:f5:f4,2026-06-25 16:03:38+05:30,Ground_Floor_Workstation_Seat_3,1
16800,2c:cf:67:ff:f5:f4,2026-06-25 16:03:38+05:30,Ground_Floor_Workstation_Seat_4,1
16801,2c:cf:67:ff:f5:f4,2026-06-25 16:04:14+05:30,Ground_Floor_Workstation_Seat_1,0
16802,2c:cf:67:ff:f5:f4,2026-06-25 16:04:14+05:30,Ground_Floor_Workstation_Seat_2,0
16803,2c:cf:67:ff:f5:f4,2026-06-25 16:04:14+05:30,Ground_Floor_Workstation_Seat_3,1
16804,2c:cf:67:ff:f5:f4,2026-06-25 16:04:14+05:30,Ground_Floor_Workstation_Seat_4,0
16805,2c:cf:67:ff:f5:f4,2026-06-25 16:04:35+05:30,Ground_Floor_Workstation_Seat_1,0
16806,2c:cf:67:ff:f5:f4,2026-06-25 16:04:35+05:30,Ground_Floor_Workstation_Seat_2,0
16807,2c:cf:67:ff:f5:f4,2026-06-25 16:04:35+05:30,Ground_Floor_Workstation_Seat_3,1
16808,2c:cf:67:ff:f5:f4,2026-06-25 16:04:35+05:30,Ground_Floor_Workstation_Seat_4,1
16809,2c:cf:67:ff:f5:f4,2026-06-25 16:05:11+05:30,Ground_Floor_Workstation_Seat_1,0
16810,2c:cf:67:ff:f5:f4,2026-06-25 16:05:11+05:30,Ground_Floor_Workstation_Seat_2,0
16811,2c:cf:67:ff:f5:f4,2026-06-25 16:05:11+05:30,Ground_Floor_Workstation_Seat_3,1
16812,2c:cf:67:ff:f5:f4,2026-06-25 16:05:11+05:30,Ground_Floor_Workstation_Seat_4,0
16813,2c:cf:67:ff:f5:f4,2026-06-25 16:05:20+05:30,Ground_Floor_Workstation_Seat_1,0
16814,2c:cf:67:ff:f5:f4,2026-06-25 16:05:20+05:30,Ground_Floor_Workstation_Seat_2,0
16815,2c:cf:67:ff:f5:f4,2026-06-25 16:05:20+05:30,Ground_Floor_Workstation_Seat_3,1
16816,2c:cf:67:ff:f5:f4,2026-06-25 16:05:20+05:30,Ground_Floor_Workstation_Seat_4,1
16817,2c:cf:67:ff:f5:f4,2026-06-25 16:06:09+05:30,Ground_Floor_Workstation_Seat_1,0
16818,2c:cf:67:ff:f5:f4,2026-06-25 16:06:09+05:30,Ground_Floor_Workstation_Seat_2,0
16819,2c:cf:67:ff:f5:f4,2026-06-25 16:06:09+05:30,Ground_Floor_Workstation_Seat_3,1
16820,2c:cf:67:ff:f5:f4,2026-06-25 16:06:09+05:30,Ground_Floor_Workstation_Seat_4,1
16821,2c:cf:67:ff:f5:f4,2026-06-25 16:06:45+05:30,Ground_Floor_Workstation_Seat_1,0
16822,2c:cf:67:ff:f5:f4,2026-06-25 16:06:45+05:30,Ground_Floor_Workstation_Seat_2,0
16823,2c:cf:67:ff:f5:f4,2026-06-25 16:06:45+05:30,Ground_Floor_Workstation_Seat_3,1
16824,2c:cf:67:ff:f5:f4,2026-06-25 16:06:45+05:30,Ground_Floor_Workstation_Seat_4,1
16825,2c:cf:67:ff:f5:f4,2026-06-25 16:07:08+05:30,Ground_Floor_Workstation_Seat_1,0
16826,2c:cf:67:ff:f5:f4,2026-06-25 16:07:08+05:30,Ground_Floor_Workstation_Seat_2,0
16827,2c:cf:67:ff:f5:f4,2026-06-25 16:07:08+05:30,Ground_Floor_Workstation_Seat_3,1
16828,2c:cf:67:ff:f5:f4,2026-06-25 16:07:08+05:30,Ground_Floor_Workstation_Seat_4,1
16829,2c:cf:67:ff:f5:f4,2026-06-25 16:07:44+05:30,Ground_Floor_Workstation_Seat_1,0
16830,2c:cf:67:ff:f5:f4,2026-06-25 16:07:44+05:30,Ground_Floor_Workstation_Seat_2,0
16831,2c:cf:67:ff:f5:f4,2026-06-25 16:07:44+05:30,Ground_Floor_Workstation_Seat_3,1
16832,2c:cf:67:ff:f5:f4,2026-06-25 16:07:44+05:30,Ground_Floor_Workstation_Seat_4,0
16833,2c:cf:67:ff:f5:f4,2026-06-25 16:08:10+05:30,Ground_Floor_Workstation_Seat_1,0
16834,2c:cf:67:ff:f5:f4,2026-06-25 16:08:10+05:30,Ground_Floor_Workstation_Seat_2,0
16835,2c:cf:67:ff:f5:f4,2026-06-25 16:08:10+05:30,Ground_Floor_Workstation_Seat_3,1
16836,2c:cf:67:ff:f5:f4,2026-06-25 16:08:10+05:30,Ground_Floor_Workstation_Seat_4,1
16837,2c:cf:67:ff:f5:f4,2026-06-25 16:08:46+05:30,Ground_Floor_Workstation_Seat_1,0
16838,2c:cf:67:ff:f5:f4,2026-06-25 16:08:46+05:30,Ground_Floor_Workstation_Seat_2,0
16839,2c:cf:67:ff:f5:f4,2026-06-25 16:08:46+05:30,Ground_Floor_Workstation_Seat_3,1
16840,2c:cf:67:ff:f5:f4,2026-06-25 16:08:46+05:30,Ground_Floor_Workstation_Seat_4,1
16841,2c:cf:67:ff:f5:f4,2026-06-25 16:09:12+05:30,Ground_Floor_Workstation_Seat_1,0
16842,2c:cf:67:ff:f5:f4,2026-06-25 16:09:12+05:30,Ground_Floor_Workstation_Seat_2,0
16843,2c:cf:67:ff:f5:f4,2026-06-25 16:09:12+05:30,Ground_Floor_Workstation_Seat_3,1
16844,2c:cf:67:ff:f5:f4,2026-06-25 16:09:12+05:30,Ground_Floor_Workstation_Seat_4,1
16845,2c:cf:67:ff:f5:f4,2026-06-25 16:09:30+05:30,Ground_Floor_Workstation_Seat_1,0
16846,2c:cf:67:ff:f5:f4,2026-06-25 16:09:30+05:30,Ground_Floor_Workstation_Seat_2,0
16847,2c:cf:67:ff:f5:f4,2026-06-25 16:09:30+05:30,Ground_Floor_Workstation_Seat_3,1
16848,2c:cf:67:ff:f5:f4,2026-06-25 16:09:30+05:30,Ground_Floor_Workstation_Seat_4,1
16849,2c:cf:67:ff:f5:f4,2026-06-25 16:09:48+05:30,Ground_Floor_Workstation_Seat_1,0
16850,2c:cf:67:ff:f5:f4,2026-06-25 16:09:48+05:30,Ground_Floor_Workstation_Seat_2,0
16851,2c:cf:67:ff:f5:f4,2026-06-25 16:09:48+05:30,Ground_Floor_Workstation_Seat_3,1
